date,level,monthly_return,source,label
2010-09-30,28237.5678,0.03463134621,B6.1 history,"backtested, not live"
2010-10-31,28803.468,0.02004068166,B6.1 history,"backtested, not live"
2010-11-30,28278.8238,-0.01821461653,B6.1 history,"backtested, not live"
2010-12-31,28657.2223,0.01338098383,B6.1 history,"backtested, not live"
2011-01-31,28718.8871,0.002151805543,B6.1 history,"backtested, not live"
2011-02-28,29178.2748,0.01599601414,B6.1 history,"backtested, not live"
2011-03-31,29195.0779,0.0005758781536,B6.1 history,"backtested, not live"
2011-04-30,30041.1,0.02897824156,B6.1 history,"backtested, not live"
2011-05-31,30150.8117,0.003652053805,B6.1 history,"backtested, not live"
2011-06-30,29940.1251,-0.006987756927,B6.1 history,"backtested, not live"
2011-07-31,30130.8391,0.00636984378,B6.1 history,"backtested, not live"
2011-08-31,29979.8,-0.005012772239,B6.1 history,"backtested, not live"
2011-09-30,28922.1958,-0.0352772268,B6.1 history,"backtested, not live"
2011-10-31,30029.3009,0.03827873541,B6.1 history,"backtested, not live"
2011-11-30,29648.4756,-0.01268178963,B6.1 history,"backtested, not live"
2011-12-31,29815.8845,0.005646459279,B6.1 history,"backtested, not live"
2012-01-31,30632.1783,0.02737781659,B6.1 history,"backtested, not live"
2012-02-29,31309.4797,0.02211077845,B6.1 history,"backtested, not live"
2012-03-31,31077.0773,-0.007422747115,B6.1 history,"backtested, not live"
2012-04-30,31227.5101,0.004840635719,B6.1 history,"backtested, not live"
2012-05-31,30439.0016,-0.0252504435,B6.1 history,"backtested, not live"
2012-06-30,30986.0648,0.01797244184,B6.1 history,"backtested, not live"
2012-07-31,31475.6812,0.01580117842,B6.1 history,"backtested, not live"
2012-08-31,31814.7492,0.01077238023,B6.1 history,"backtested, not live"
2012-09-30,32383.7521,0.01788487917,B6.1 history,"backtested, not live"
2012-10-31,32379.4677,-0.0001323021142,B6.1 history,"backtested, not live"
2012-11-30,32485.1325,0.003263326832,B6.1 history,"backtested, not live"
2012-12-31,32679.8864,0.005995171654,B6.1 history,"backtested, not live"
2013-01-31,32749.9307,0.002143345073,B6.1 history,"backtested, not live"
2013-02-28,32701.3927,-0.001482077981,B6.1 history,"backtested, not live"
2013-03-31,32868.2233,0.005101635742,B6.1 history,"backtested, not live"
2013-04-30,33391.2187,0.01591188538,B6.1 history,"backtested, not live"
2013-05-31,32640.7673,-0.02247451329,B6.1 history,"backtested, not live"
2013-06-30,31804.4108,-0.02562306527,B6.1 history,"backtested, not live"
2013-07-31,32383.9417,0.01822171388,B6.1 history,"backtested, not live"
2013-08-31,32047.0535,-0.01040294008,B6.1 history,"backtested, not live"
2013-09-30,32813.701,0.02392255794,B6.1 history,"backtested, not live"
2013-10-31,33648.5844,0.02544313504,B6.1 history,"backtested, not live"
2013-11-30,33625.0162,-0.0007004232151,B6.1 history,"backtested, not live"
2013-12-31,33699.1395,0.00220441061,B6.1 history,"backtested, not live"
2014-01-31,33463.0031,-0.007007192637,B6.1 history,"backtested, not live"
2014-02-28,34397.1031,0.0279144086,B6.1 history,"backtested, not live"
2014-03-31,34471.8733,0.002173736467,B6.1 history,"backtested, not live"
2014-04-30,34820.8514,0.01012356084,B6.1 history,"backtested, not live"
2014-05-31,35389.6765,0.01633575899,B6.1 history,"backtested, not live"
2014-06-30,35679.7976,0.008197903773,B6.1 history,"backtested, not live"
2014-07-31,35460.0621,-0.006158540509,B6.1 history,"backtested, not live"
2014-08-31,36053.2066,0.01672711265,B6.1 history,"backtested, not live"
2014-09-30,35140.8483,-0.02530588411,B6.1 history,"backtested, not live"
2014-10-31,35470.3146,0.009375593129,B6.1 history,"backtested, not live"
2014-11-30,35616.4281,0.00411931803,B6.1 history,"backtested, not live"
2014-12-31,35267.3369,-0.009801410398,B6.1 history,"backtested, not live"
2015-01-31,35552.4188,0.008083454249,B6.1 history,"backtested, not live"
2015-02-28,36027.2404,0.0133555342,B6.1 history,"backtested, not live"
2015-03-31,35681.9669,-0.009583678537,B6.1 history,"backtested, not live"
2015-04-30,36089.015,0.01140767139,B6.1 history,"backtested, not live"
2015-05-31,35910.9009,-0.004935412035,B6.1 history,"backtested, not live"
2015-06-30,35139.5734,-0.0214789223,B6.1 history,"backtested, not live"
2015-07-31,35304.6064,0.004696498885,B6.1 history,"backtested, not live"
2015-08-31,34342.1974,-0.02726015389,B6.1 history,"backtested, not live"
2015-09-30,34036.6174,-0.008898091145,B6.1 history,"backtested, not live"
2015-10-31,35174.3982,0.03342814176,B6.1 history,"backtested, not live"
2015-11-30,34821.8738,-0.01002218835,B6.1 history,"backtested, not live"
2015-12-31,34441.6789,-0.01091827745,B6.1 history,"backtested, not live"
2016-01-31,34020.0797,-0.01224096034,B6.1 history,"backtested, not live"
2016-02-29,34378.2438,0.01052801998,B6.1 history,"backtested, not live"
2016-03-31,35657.4915,0.03721096844,B6.1 history,"backtested, not live"
2016-04-30,36144.8958,0.01366905734,B6.1 history,"backtested, not live"
2016-05-31,36122.8057,-0.0006111542917,B6.1 history,"backtested, not live"
2016-06-30,36764.1837,0.01775548614,B6.1 history,"backtested, not live"
2016-07-31,37418.1836,0.01778905004,B6.1 history,"backtested, not live"
2016-08-31,37544.2642,0.003369501007,B6.1 history,"backtested, not live"
2016-09-30,37658.7484,0.003049313906,B6.1 history,"backtested, not live"
2016-10-31,36898.7408,-0.02018143772,B6.1 history,"backtested, not live"
2016-11-30,36189.5817,-0.01921905919,B6.1 history,"backtested, not live"
2016-12-31,36296.1903,0.002945837902,B6.1 history,"backtested, not live"
2017-01-31,36814.1863,0.0142713596,B6.1 history,"backtested, not live"
2017-02-28,37441.1358,0.01703010586,B6.1 history,"backtested, not live"
2017-03-31,37597.5197,0.004176794801,B6.1 history,"backtested, not live"
2017-04-30,38171.3908,0.01526353598,B6.1 history,"backtested, not live"
2017-05-31,38703.1968,0.01393205747,B6.1 history,"backtested, not live"
2017-06-30,38885.7177,0.004715910693,B6.1 history,"backtested, not live"
2017-07-31,39437.5187,0.01419032605,B6.1 history,"backtested, not live"
2017-08-31,39871.9838,0.01101654324,B6.1 history,"backtested, not live"
2017-09-30,40096.1053,0.005621027431,B6.1 history,"backtested, not live"
2017-10-31,40338.8066,0.006052989385,B6.1 history,"backtested, not live"
2017-11-30,40702.6247,0.009019058375,B6.1 history,"backtested, not live"
2017-12-31,41138.3001,0.01070386668,B6.1 history,"backtested, not live"
2018-01-31,42012.5248,0.02125086891,B6.1 history,"backtested, not live"
2018-02-28,40936.6844,-0.02560760929,B6.1 history,"backtested, not live"
2018-03-31,40863.7181,-0.001782419675,B6.1 history,"backtested, not live"
2018-04-30,40692.7197,-0.004184600399,B6.1 history,"backtested, not live"
2018-05-31,40680.0787,-0.0003106461581,B6.1 history,"backtested, not live"
2018-06-30,40437.2805,-0.005968480493,B6.1 history,"backtested, not live"
2018-07-31,41033.1132,0.01473473778,B6.1 history,"backtested, not live"
2018-08-31,41113.7999,0.001966381699,B6.1 history,"backtested, not live"
2018-09-30,41146.01,0.0007834360823,B6.1 history,"backtested, not live"
2018-10-31,39483.6867,-0.0404005943,B6.1 history,"backtested, not live"
2018-11-30,39788.8883,0.007729813896,B6.1 history,"backtested, not live"
2018-12-31,38996.4386,-0.01991635585,B6.1 history,"backtested, not live"
2019-01-31,40758.2148,0.04517787414,B6.1 history,"backtested, not live"
2019-02-28,41130.96,0.009145276577,B6.1 history,"backtested, not live"
2019-03-31,41833.3974,0.01707807008,B6.1 history,"backtested, not live"
2019-04-30,42401.4801,0.01357964658,B6.1 history,"backtested, not live"
2019-05-31,41688.4248,-0.01681675584,B6.1 history,"backtested, not live"
2019-06-30,43457.9744,0.04244702459,B6.1 history,"backtested, not live"
2019-07-31,43556.2759,0.002261991026,B6.1 history,"backtested, not live"
2019-08-31,43980.4774,0.009739158951,B6.1 history,"backtested, not live"
2019-09-30,44128.7065,0.00337033745,B6.1 history,"backtested, not live"
2019-10-31,44652.908,0.01187892318,B6.1 history,"backtested, not live"
2019-11-30,44964.3828,0.006975465898,B6.1 history,"backtested, not live"
2019-12-31,45723.2866,0.01687788743,B6.1 history,"backtested, not live"
2020-01-31,45975.153,0.005508493292,B6.1 history,"backtested, not live"
2020-02-29,44919.4673,-0.02296209213,B6.1 history,"backtested, not live"
2020-03-31,41916.2811,-0.06685712001,B6.1 history,"backtested, not live"
2020-04-30,43990.2416,0.04947863819,B6.1 history,"backtested, not live"
2020-05-31,45204.7398,0.02760835437,B6.1 history,"backtested, not live"
2020-06-30,46086.8199,0.01951300073,B6.1 history,"backtested, not live"
2020-07-31,47822.7385,0.03766626969,B6.1 history,"backtested, not live"
2020-08-31,48833.5544,0.02113672119,B6.1 history,"backtested, not live"
2020-09-30,48114.3014,-0.01472866299,B6.1 history,"backtested, not live"
2020-10-31,47577.7426,-0.01115175326,B6.1 history,"backtested, not live"
2020-11-30,50178.1324,0.05465559496,B6.1 history,"backtested, not live"
2020-12-31,51445.4405,0.02525618273,B6.1 history,"backtested, not live"
2021-01-31,51064.5325,-0.007404115973,B6.1 history,"backtested, not live"
2021-02-28,50893.2061,-0.003355096888,B6.1 history,"backtested, not live"
2021-03-31,51007.0232,0.002236392472,B6.1 history,"backtested, not live"
2021-04-30,52272.3166,0.02480625846,B6.1 history,"backtested, not live"
2021-05-31,52866.2256,0.01136182477,B6.1 history,"backtested, not live"
2021-06-30,53314.7152,0.008483481373,B6.1 history,"backtested, not live"
2021-07-31,53865.8583,0.01033754277,B6.1 history,"backtested, not live"
2021-08-31,54387.9072,0.009691647213,B6.1 history,"backtested, not live"
2021-09-30,52845.3227,-0.02836263877,B6.1 history,"backtested, not live"
2021-10-31,54062.6293,0.02303527594,B6.1 history,"backtested, not live"
2021-11-30,53418.9223,-0.01190669051,B6.1 history,"backtested, not live"
2021-12-31,54420.4696,0.01874892374,B6.1 history,"backtested, not live"
2022-01-31,52497.6443,-0.03533275739,B6.1 history,"backtested, not live"
2022-02-28,51385.3539,-0.02118743527,B6.1 history,"backtested, not live"
2022-03-31,51063.9134,-0.006255488323,B6.1 history,"backtested, not live"
2022-04-30,47677.5208,-0.0663167469,B6.1 history,"backtested, not live"
2022-05-31,47723.5103,0.0009645957363,B6.1 history,"backtested, not live"
2022-06-30,45069.9396,-0.05560300754,B6.1 history,"backtested, not live"
2022-07-31,47111.4277,0.04529600161,B6.1 history,"backtested, not live"
2022-08-31,45404.4492,-0.03623278985,B6.1 history,"backtested, not live"
2022-09-30,41920.0485,-0.07674139278,B6.1 history,"backtested, not live"
2022-10-31,42783.4457,0.02059628359,B6.1 history,"backtested, not live"
2022-11-30,45744.4259,0.06920854695,B6.1 history,"backtested, not live"
2022-12-31,44748.1969,-0.02177814951,B6.1 history,"backtested, not live"
2023-01-31,47119.4924,0.05299197766,B6.1 history,"backtested, not live"
2023-02-28,45600.037,-0.03224685412,B6.1 history,"backtested, not live"
2023-03-31,47042.7396,0.03163818999,B6.1 history,"backtested, not live"
2023-04-30,47547.4382,0.01072851316,B6.1 history,"backtested, not live"
2023-05-31,46914.0281,-0.01332164647,B6.1 history,"backtested, not live"
2023-06-30,48017.2321,0.02351543933,B6.1 history,"backtested, not live"
2023-07-31,48842.5311,0.01718755962,B6.1 history,"backtested, not live"
2023-08-31,47834.4848,-0.0206386983,B6.1 history,"backtested, not live"
2023-09-30,46038.3142,-0.03754970222,B6.1 history,"backtested, not live"
2023-10-31,45077.9043,-0.02086109932,B6.1 history,"backtested, not live"
2023-11-30,48233.8167,0.07001018357,B6.1 history,"backtested, not live"
2023-12-31,50488.8045,0.04675117958,B6.1 history,"backtested, not live"
2024-01-31,50335.1788,-0.003042767306,B6.1 history,"backtested, not live"
2024-02-29,50846.3422,0.01015519185,B6.1 history,"backtested, not live"
2024-03-31,52022.279,0.023127263,B6.1 history,"backtested, not live"
2024-04-30,50456.365,-0.0301008335,B6.1 history,"backtested, not live"
2024-05-31,51862.5178,0.02786869034,B6.1 history,"backtested, not live"
2024-06-30,52471.5234,0.01174269318,B6.1 history,"backtested, not live"
2024-07-31,53508.6258,0.01976505212,B6.1 history,"backtested, not live"
2024-08-31,54984.6019,0.02758389091,B6.1 history,"backtested, not live"
2024-09-30,56135.0079,0.02092233031,B6.1 history,"backtested, not live"
2024-10-31,54794.7087,-0.02387635311,B6.1 history,"backtested, not live"
2024-11-30,55780.9857,0.01799949383,B6.1 history,"backtested, not live"
2024-12-31,54519.1158,-0.02262186425,B6.1 history,"backtested, not live"
2025-01-31,55317.9773,0.0146528694,B6.1 history,"backtested, not live"
2025-02-28,56004.2545,0.0124060428,B6.1 history,"backtested, not live"
2025-03-31,55368.4788,-0.01135227513,B6.1 history,"backtested, not live"
2025-04-30,56048.7055,0.01228545158,B6.1 history,"backtested, not live"
2025-05-31,57308.6492,0.02247944168,B6.1 history,"backtested, not live"
2025-06-30,59092.136,0.03112072748,B6.1 history,"backtested, not live"
2025-07-31,59251.1151,0.002690359297,B6.1 history,"backtested, not live"
2025-08-31,60325.121,0.0181263416,B6.1 history,"backtested, not live"
2025-09-30,61988.3785,0.02757155664,B6.1 history,"backtested, not live"
2025-10-31,62879.4645,0.01437504939,B6.1 history,"backtested, not live"
2025-11-30,63055.8703,0.002805459127,B6.1 history,"backtested, not live"
2025-12-31,63291.1433,0.00373118389,B6.1 history,"backtested, not live"
2026-01-31,64792.3395,0.02371889757,B6.1 history,"backtested, not live"
2026-02-28,65825.5228,0.01594607263,B6.1 history,"backtested, not live"
2026-03-31,62623.0873,-0.04865036235,B6.1 history,"backtested, not live"
2026-04-30,65405.6253,0.04443310226,B6.1 history,"backtested, not live"
2026-05-31,66835.5631,0.02186261037,B6.1 history,"backtested, not live"
2026-06-30,66250.2832,-0.008757011769,B6.1 history,"backtested, not live"
2026-07-31,65824.2426,-0.006430773906,ETF implementation,"backtested, not live"
2026-08-31,67303.4615,0.02247225062,ETF implementation,published
